"id","sku_name","base_price","cogs","category"
P291571,Audionic_6-954217-510248,61480.0,54694.0,Others
P628801,snap_Snap Home-care Kit,60900.0,52954.0,Superstore
P709147,liberty_9780521736374,60900.0,36540.0,School & Education
P834895,liberty_9789350290668,60900.0,49300.0,Books
P293781,Rubian_20-S,60900.0,52954.0,Men Fashion
P419348,liberty_9780521677004,60900.0,47502.0,School & Education
P304302,liberty_9780521186315,60900.0,47502.0,School & Education
P951797,CITY_Light Grey Belt Pant-Size L 42 - W 40,60900.0,41992.0,School & Education
P979948,TKS_m967-9-12 Months,60842.0,51678.0,Kids & Baby
P400701,stinnos_A112,60842.0,37700.0,Kids & Baby
P757605,HAS_EasyCap USB ,60610.0,43616.0,Computing
P427880,cr_WALNUT-500 GM,60610.0,49648.0,Soghaat
P687030,SCIFI_Amazing Spiderman_SC9812ACN,60610.0,43616.0,School & Education
P462990,aw_Ultra Shine Wash & Wax-64oz./1893ml ,60320.0,41006.0,Others
P523149,phub_Hope  by Rasasi 75ml  EDP,59856.0,53824.0,Beauty & Grooming
P574545,cr_AJWA DATES (400 GM),59450.0,45762.0,Soghaat
P997381,Paramount_9781107614505,59334.0,50982.0,School & Education
P452759,vitamin_Vita White,59160.0,44950.0,Health & Sports
P494494,Z&A_ZEES-0087,59160.0,43732.0,Others
P356515,MEGUIAR_G13616,58580.0,48604.0,Others
P534877,RB_HouseholdBundle,58058.0,43500.0,Superstore
P985716,RB_Harpic Loot Sale-bf,58000.0,35960.0,Superstore
P540005,mdeal_DMC-265-10,58000.0,49880.0,Men Fashion
P235473,mdeal_DMC-265-11,58000.0,34800.0,Men Fashion
P479241,vitamin_Super Ginseng 800,58000.0,37700.0,Health & Sports
P489406,RB_HPx5,58000.0,51040.0,Superstore
P485365,BFV_Black Friday voucher Rs  1000,58000.0,45820.0,Others
P344716,Baklawa_Dhoda-1Kg,58000.0,48140.0,Soghaat
P878538,RBT_RB-004-3pcs,58000.0,44660.0,Home & Living
P201285,redspot_9789810517397,58000.0,47560.0,School & Education
P158384,sindbad_Sindbad Gift Card-1,58000.0,41180.0,Others
P324903,Rajesh_RAJ012,58000.0,36540.0,Home & Living
P719272,BOOSTER CABLE 500AMP,58000.0,42340.0,Others
P816776,Z&A_ZEES-0030,58000.0,38280.0,School & Education
P251175,Saylani_School-Fee-Per-Month-One-Child,58000.0,38280.0,Others
P756941,TCF_Donate-a-Set-of-School-Books,58000.0,44080.0,Others
P171477,Saloni_BOSSC,58000.0,49300.0,Beauty & Grooming
P179304,BO_Rectangular Sea Pool,58000.0,35380.0,Others
P900096,Relaxsit_RS-21,58000.0,45820.0,Home & Living
P137745,AlMuhafizMultaniSohanHalwa_Pista_2kg,58000.0,51040.0,Soghaat
P909766,RBT_RB-0027,58000.0,51040.0,Home & Living
P170303,emart_0-16,57942.0,44022.0,Others
P460976,Aladdin_Nice_Dicer_Plus,57942.0,44022.0,Home & Living
P477619,Telemall_MM-PC-0002,57942.0,41122.0,Health & Sports
P130180,RB_Household Bundle,57942.0,34742.0,Superstore
P453587,Rubian_Rubian 082,57942.0,44602.0,Men Fashion
P518458,Pack of 2 Sohan Almond & Cashew Halwa - 2 kgs,57942.0,35902.0,Soghaat
P365436,aybeez_ABZ-160-L,57942.0,46922.0,Men Fashion
P282451,Xenium_PFF-2016140,57942.0,38222.0,Beauty & Grooming
P623284,ABT_B175,57942.0,46922.0,Computing
P964018,Tmall_Autocool,57942.0,35322.0,Others
P961217,Xenium_BM-2016186,57942.0,49822.0,Beauty & Grooming
P724487,UnzeLondon_CS11224-30,57942.0,45182.0,Kids & Baby
P200668,Eaget_Silver 16GB OTG USB,57942.0,41702.0,Computing
P198900,Bata_Bfirst-4216008-35-2,57942.0,41122.0,School & Education
P410032,hol_D3,57942.0,49822.0,Others
P658437,Telemall_MM-DR-MB,57942.0,46922.0,Health & Sports
P528632,Tmall_MM-DR-PAD,57942.0,45182.0,Others
P536443,UnzeLondon_CS11223-35,57942.0,49822.0,Kids & Baby
P144022,bogo_Lahore,57942.0,42862.0,Others
P466797,UnzeLondon_CS11224-32,57942.0,41702.0,Kids & Baby
P422424,bogo_2016,57942.0,47502.0,Others
P785220,electro_Humidifier,57942.0,41702.0,Others
P875224,Tmaster_C D Rom,57942.0,41702.0,Books
P778849,KKZP_TSRKK70206-XS,57942.0,35322.0,Men Fashion
P253188,GMZV_SONY-MICHAEL JACKSON-THE EXPERIENCE PS3,57942.0,44602.0,Entertainment
P998410,Kingston_Kingstondtse9 - 16 Gb - Silver,57884.0,46284.0,Others
P900623,Z&A_ZEES-0122,57768.0,36366.0,Others
P785410,Liberty_9781863966191,57710.0,50170.0,Books
P493245,mt_BL001161-16Oz,57710.0,43848.0,Health & Sports
P520691,kansai_Cardinal Red,57710.0,40948.0,Others
P549870,liberty_9781450860482,57710.0,50750.0,Books
P611179,Paramount_9789696372639,57710.0,42688.0,Books
P480731,oxford_9780199126668,57710.0,43848.0,School & Education
P588707,liberty_9781843322924,57710.0,46690.0,Books
P784452,Liberty_9780007436187,57710.0,37468.0,Books
P672819,Liberty_9789384898991,57710.0,40948.0,Books
P474128,liberty_9780349000084,57710.0,41528.0,Books
P278903,liberty_9780241957110,57710.0,49590.0,Books
P599552,liberty_9789383260911,57710.0,38628.0,Books
P505247,jackpot_JP-13,57420.0,41876.0,Appliances
P207734,BO_Piano-1,57420.0,50518.0,Kids & Baby
P507387,nutrifactor_NF002,57420.0,51098.0,Health & Sports
P288030,vitamin_265,57420.0,49938.0,Others
P203051,BO_Hippo figured Child Seat,57420.0,34452.0,Others
P595952,texi tech_Bay Mount Card Reader 100915,57420.0,41876.0,Computing
P952868,Aladdin_UMR_CM_1091,57420.0,45936.0,School & Education
P549626,edukaan_201537,57072.0,38222.0,Kids & Baby
P176539,redspot_9789810550127,56840.0,49416.0,School & Education
P813351,CITY_Light Grey Belt Pant-Size L 40 - W 38,56840.0,38628.0,School & Education
P861739,clickbuscollection_nwc-29-Purple,56840.0,47734.0,Others
P572291,clickbuscollection_nwc-29-Maroon,56840.0,43152.0,Others
P924281,Aladdin_055-BO_CAR-2088-2,56724.0,48198.0,Kids & Baby
P490465,cr_PISTA SALTED-500 GM,56550.0,49764.0,Soghaat
P141587,barico_BS017-,56550.0,50286.0,School & Education
P990389,TCM_Model-TB13-335x190x130mm,56550.0,38454.0,Home & Living
P336081,Rajesh_RAJ52,55970.0,37468.0,Home & Living
P797356,WB_T-75-M,55680.0,48430.0,Others
P683207,AmanJee_PYB-0001,55680.0,45646.0,Home & Living
P361129,LS_8964000002070,55390.0,45414.0,Superstore
P667515,aw_CONSTRUCTION FOAM (GUN)-750ml,55390.0,42050.0,Others
P914124,lamart_LMZ009,55216.0,40832.0,Home & Living
P894509,col qadri_9789699646027,55100.0,47908.0,Books
P156208,zubairco_003569,55100.0,33582.0,School & Education
P564043,RS_Rehmat-e-Shereen Mix Mithai,55100.0,33060.0,Others
P274909,Trendz_TR-0035,55100.0,48488.0,Kids & Baby
P914247,liberty_9780751553338,55100.0,41296.0,Books
P185337,Mardaz_3green-Multicolor-XL,55042.0,46226.0,Men Fashion
P560382,EtrierW_MT21-L,55042.0,42920.0,Men Fashion
P999338,Paramount_9789812808127,54810.0,34510.0,School & Education
P589810,JBS_OXO-081,54810.0,36714.0,Home & Living
P359151,cr_ALMOND PLAIN-500 GM,54520.0,43616.0,Soghaat
P388557,LS_8964000006122,54520.0,33234.0,Superstore
P215115,ME_3-in-1-Special-Multani-Sohan-Halwa-1kg,54404.0,36424.0,Soghaat
P467567,redspot_9789810780159,53940.0,47444.0,School & Education
P140624,Al-Muhafiz-Sohan-Halwa-Almond-Pack-of-2,53360.0,42688.0,Soghaat
P640891,redspot_9789810445210,53360.0,36250.0,School & Education
P996048,Trendz_TR-0020,53360.0,46922.0,Kids & Baby
P223863,clickbuscollection_nwc-30,53360.0,37874.0,Others
P838853,clickbuscollection_nwc-36,53360.0,35728.0,Others
P960973,clickbuscollection_nwc-32,53360.0,34684.0,Others
P149491,smsm_371107,53070.0,32364.0,Superstore
P404236,smsm_8961100500123,53070.0,39266.0,Superstore
P496204,Rajesh_RAJ001,52780.0,35322.0,Home & Living
P154811,madela_ DISPOSABLE BRA PADS,52780.0,31668.0,Kids & Baby
P505636,cr_CASHEW NUT ROASTED-500 GM,52780.0,36366.0,Soghaat
P937805,LS_8961100500017,52490.0,38280.0,Superstore
P170099,AT-early education wood card abc,52490.0,47212.0,Kids & Baby
P601772,psl_ps_Signed By Afridi-M,52200.0,43848.0,Men Fashion
P138131,ajwa_Ajwa Dates Powder,52200.0,39150.0,Health & Sports
P298075,ajwa_Ajwa Seeds Powder,52200.0,35496.0,Health & Sports
P923232,Baklawa_Plain Hareesa-1Kg,52200.0,32886.0,Soghaat
P829161,Genius_DX-6810-red,52200.0,42282.0,Computing
P641587,bed&rest_S7,52142.0,39092.0,Home & Living
P151672,emart_0-28,52142.0,46400.0,Home & Living
P113266,qzs_27360-Large,52142.0,44312.0,Others
P892074,Rubian_Rubian Car Sun Visor Tissue Box - Green ,52142.0,44312.0,Others
P253776,PNG_Pampers_10003446-Hazir,52142.0,40658.0,Superstore
P696075,Tmall_ASA216,52142.0,45356.0,Health & Sports
P892233,Bata_Bfirst-3216008-33-1,52142.0,43790.0,School & Education
P858122,BP_GA35029-9-10 Years,52142.0,34916.0,Kids & Baby
P131747,Sigma_3131,51968.0,39962.0,Health & Sports
P353776,smsm_8964000002254,51910.0,34220.0,Superstore
P790645,Paramount_9789812712844,51910.0,41006.0,School & Education
P713507,liberty_9780062091581,51910.0,33698.0,Books
P160647,liberty_9780753828182,51910.0,37874.0,Books
P476745,Paramount_9789696370666,51910.0,34220.0,School & Education
P430015,liberty_9780263896732,51910.0,45646.0,Books
P371728,CITY_Light Grey Elastic Pant Prep to V-10 - 11 yrs - Size 36,51620.0,35090.0,School & Education
P599612,Aladdin_BBQ_Skewers_6,51562.0,43268.0,Home & Living
P650306,HAS_Remax-Navigation,51098.0,36250.0,School & Education
P640216,kansai_Frosted Glass,50750.0,38048.0,Others
P948060,cn_clc_ AS-220RTS,50750.0,36018.0,School & Education
P140312,stoner_91381 A,50750.0,45646.0,Others
P464439,Fpakistan_FP029,50692.0,44080.0,Home & Living
P477437,Fpakistan_FP045,50692.0,34974.0,Home & Living
P692012,RAJESH_RAJ221,50460.0,38802.0,Kids & Baby
P625189,SN_ajwa400gm,50460.0,40832.0,Soghaat
P726676,redspot_9789810594718,50460.0,42862.0,School & Education
P465866,ziqi_Zn-1455-MD,50170.0,45124.0,Kids & Baby
P534918,ziqi_Zn-1455-BD,50170.0,35090.0,Kids & Baby
P961955,ziqi_Zn-1455-TS,50170.0,42630.0,Kids & Baby
P461945,Rajesh_RAJ005,49880.0,34394.0,Appliances
P567399,liberty_Brown Zipper Jacket for Boys / Girls-16 yrs - above - Si,49880.0,43384.0,School & Education
P604177,lalqila_Mughlai Pasandy-850gm,49880.0,29928.0,Superstore
P307535,liberty_Navy Blue Pullover for Boys-16 yrs - above - Size 42,49880.0,35380.0,School & Education
P745476,SMSM_6297000027975,49590.0,34162.0,Superstore
P141714,vitamin_Ultra Creatine,49300.0,35496.0,Health & Sports
P273480,liberty_9780008100995,49300.0,37468.0,Books
P764124,liberty_9788184001716,49300.0,32016.0,Books
P606034,herbion_Verona X Capsules 10 s,49300.0,40426.0,Health & Sports
P750501,UnzeLondon_CS11300-11,49242.0,41818.0,Kids & Baby
P690407,KureshiC_149-axe,49242.0,42804.0,Beauty & Grooming
P173123,ag_nixor-Navy Blue Belt Pants for Class XI-XII-15 - 16 yrs-44 (2,49126.0,36308.0,School & Education
P198953,NDF_Pista Salty 500gm,48952.0,35728.0,Soghaat
P488099,Edukaan_200551,48952.0,43036.0,Kids & Baby
P646000,Uni-Lipton-deal,48894.0,30276.0,Superstore
P125701,LS_8961100500154,48720.0,33118.0,Others
P603396,stinnos_1569,48720.0,37990.0,Kids & Baby
P464363,LS_8961100500123,48430.0,32886.0,Superstore
P869633,Kansai_High Heat Auto _ Whitw,48024.0,31204.0,Others
P711450,Kansai_High Heat Auto _ Aluminium,48024.0,30218.0,Others
P915427,Kansai_Vinyl & Fabric _ Sand,48024.0,35032.0,Others
P842526,NDF_Almond American 500gm,47850.0,30102.0,Soghaat
P960755,Progressive_9781472382535,47850.0,39672.0,Books
P894654,Rajesh_Y Pad English Learning Computer,47560.0,40426.0,Kids & Baby
P787888,Rajesh_RAJ76,46980.0,35206.0,Superstore
P887411,paramount_9780141373027,46748.0,32248.0,Books
P996588,alrafa_mabroom-Dates-400g,46690.0,29406.0,Soghaat
P149741,BO_Nicer-Dicer-Plus-Green,46400.0,31088.0,Home & Living
P287016,itter_AB 1122,46400.0,31088.0,Beauty & Grooming
P181349,madinah_Pine nut (Chilgoza),46400.0,38048.0,Soghaat
P663284,vitamin_Super Yohimbe 1000,46400.0,39904.0,Health & Sports
P716208,Tajdaar_Ramzan-Bundle-2-Buy-1-pack,46400.0,31552.0,Superstore
P577211,Rajesh_Multicolor Talk Back Parrot Toy,46400.0,32016.0,Kids & Baby
P999871,lalqila_Shahi Nihari-850gm,46400.0,38512.0,Superstore
P933504,col_qadri_96989179647058,46400.0,29232.0,Books
P777907,Pack of 2 Almond & Walnut Sohan Halwa - 2 kgs,46400.0,35728.0,Soghaat
P900284,KureshiC_BLW-008-PO2,46342.0,27782.0,Men Fashion
P505293,Ctees_BH-K-CUP-M,46342.0,37990.0,Kids & Baby
P675023,stinnos_A123,46342.0,30566.0,Kids & Baby
P505317,Ctees_BH-K-CUP-L,46342.0,31030.0,Kids & Baby
P586554,Rajesh_RAJ225,46342.0,41238.0,Beauty & Grooming
P166596,US-MSK-13-3T,46342.0,40310.0,Kids & Baby
P843485,BB_KIDSHD_PIR,46342.0,41702.0,Kids & Baby
P365475,BB_KIDSHD_PRI,46342.0,28710.0,Kids & Baby
P599178,BB_KIDSHD_HORS,46342.0,31030.0,Kids & Baby
P302311,ihijab_CN017,46342.0,41702.0,Women Fashion
P371421,emart_00-8,46342.0,34278.0,Home & Living
P711491,Bata_Bfirst-3511015-,46342.0,37062.0,School & Education
P772081,Tmall_SmartPen,46342.0,32422.0,School & Education
P945237,Ctees_BH-K-HPR-L,46342.0,30102.0,Kids & Baby
P408318,Bata_Bfirst-3516073-32-13,46342.0,39382.0,School & Education
P323119,peekaboo_Batman-Black-4 Yrs,46342.0,38918.0,Kids & Baby
P552489,Bata_Bfirst-3511015-28-10,46342.0,40774.0,School & Education
P615615,HAS_Remax-WA-S06,46284.0,41644.0,School & Education
P226594,UnzeLondon_CS11302-7,46110.0,34568.0,Kids & Baby
P673195,liberty_9780857388384,46110.0,33176.0,Books
P572956,liberty_9780241955413,46110.0,35960.0,Books
P981094,liberty_9781447218890,46110.0,37758.0,Books
P575285,liberty_9788129120946,46110.0,39614.0,Books
P637388,Liberty_9788174368942,46110.0,28072.0,Books
P934423,liberty_9780307479402,46110.0,31784.0,Books
P682816,UnzeLondon_CS11266-2,46110.0,35496.0,Kids & Baby
P769320,Progressive_9780857800008,46110.0,39150.0,Books
P456956,liberty_9780330508780,46110.0,31784.0,Books
P298920,liberty_9780349000152,46110.0,35032.0,Books
P130690,liberty_9780755334513,46110.0,32712.0,Books
P892750,liberty_9780099514220,46110.0,35960.0,Books
P860159,liberty_9780307945464,46110.0,40078.0,School & Education
P989166,vitamin_265 ,45936.0,36250.0,Others
P643349,audionic6-954217-564364,45820.0,32074.0,Entertainment
P262095,itter_AB1241,45240.0,39324.0,Beauty & Grooming
P885573,oxford_9780199401871,45240.0,36192.0,School & Education
P990333,edukaan_200797,45240.0,34800.0,Kids & Baby
P443670,CITY_White Shirt Full Sleeves Prep to X-12 - 13 yrs  - Size S,45240.0,37526.0,School & Education
P139554,babyw_toy$4,45240.0,31204.0,Kids & Baby
P814106,Audionic  BT125 Speaker,44950.0,36366.0,Computing
P208207,LS_815096000274,44950.0,30566.0,Superstore
P345015,audionic_Shock-2,44950.0,31900.0,Others
P776376,Trendz_TR-0201,44950.0,30972.0,Health & Sports
P774293,noritake_NT4276M,44660.0,33930.0,Home & Living
P609900,Rajesh_RAJ55,44660.0,33466.0,School & Education
P545776,UK_Namkino Mix Nimco 8 Pcs Gift Pack,44080.0,26448.0,Soghaat
P476150,mau_115173,44080.0,37468.0,Beauty & Grooming
P107804,aw_CONSTRUCTION FOAM-700ml,43790.0,28014.0,Others
P815219,Ctees_CK-PK5-M,43500.0,35206.0,Kids & Baby
P324711,BB_bundle_bf,43500.0,29986.0,Superstore
P266281,greenroot_Organic Honey (250 ml),43500.0,27840.0,Soghaat
P285305,Z&A_ZEES-0045,43500.0,27840.0,Beauty & Grooming
P619315,vitamin_Breast Enlargement,43500.0,37410.0,Beauty & Grooming
P355622,CITYN_White Kameez Shalwar with Full Sleeves-13 - 15 yrs - Size ,43500.0,33060.0,School & Education
P593794,MVA_Deal1_ajwa,43500.0,26506.0,Soghaat
P613497,CITY_White Kameez-13 - 14 yrs - Size 38,43500.0,28246.0,School & Education
P108274,PMA_9789810117269,43500.0,29580.0,School & Education
P934707,PlanetX_PX-9093,43500.0,28710.0,Kids & Baby
P769860,Liberty_9780007256068,43500.0,29986.0,Books
P361761,Zia_363,43500.0,30450.0,Books
P246213,PlanetX_AG-9050,43500.0,31726.0,Kids & Baby
P499383,liberty_9780062312716,43500.0,35206.0,Books
P700081,emart_Nova Straightener + Curler,43442.0,36018.0,Beauty & Grooming
P698623,emart_Nova Straightener + Curler ,43442.0,28652.0,Beauty & Grooming
P938830,Tmall_MM-DR-ND,43442.0,35612.0,Home & Living
P600996,Bata_Bfirst-3516072-27-9,43442.0,38628.0,School & Education
P136346,SIR_DMS16,43210.0,37120.0,Superstore
P492228,Progressive_9781472390035,43210.0,33234.0,Books
P516629,CITY_White Shirt Full Sleeves Prep to X-8 - 10 yrs - Size 26,42920.0,36018.0,School & Education
P890273,CITY_White Shirt Half Sleeves Prep to X-10 - 12 yrs - Size 28,42920.0,32190.0,School & Education
P222999,aw_Auto Airco Cleaner Fresh Scent-150ml ,42688.0,30682.0,Others
P807458,Emotions_Emo-BS-13843,42630.0,30682.0,Home & Living
P245738,Rajesh_Beard & Moustache Hair Trimmer,42340.0,31320.0,Beauty & Grooming
P463651,BE_AUTO COOL,42340.0,30044.0,Superstore
P482108,Aladdin_UMR_CM_1092,42340.0,25404.0,School & Education
P819607,sstop_Universallensclipkit,42050.0,31958.0,Others
P272318,PGC_White and Blue Pin Striped Girls-13 - 14 yrs - Size 38,42050.0,34858.0,School & Education
P191938,PlanetX_PX-9125,42050.0,27724.0,Kids & Baby
P875628,C-tee_Pack of 3 Independence Day Kids T-Shirts-M,41760.0,29232.0,Kids & Baby
P321023,CITY_White Shirt Full Sleeves Prep to X-6.5 - 8 yrs - Size 24,41760.0,37120.0,School & Education
P323430,babyw_toy$7,41760.0,28768.0,Kids & Baby
P741554,Aladdin_UMR_CM_1099,41760.0,34220.0,School & Education
P504290,Ctees_CK-SUP-M,41470.0,34800.0,Kids & Baby
P504379,Ctees_CK-SUP-L,41470.0,33988.0,Kids & Baby
P480151,Fantastic_FT-42,41470.0,25288.0,Home & Living
P274235,Kansai_Auto Acrylic Clear Gloss,41470.0,33582.0,Others
P455444,Kansai_RockGuard,41470.0,26912.0,Others
P904474,alrafa_Safri-Dates-400g,41180.0,25926.0,Soghaat
P343188,alrafa_Sughai-Dates-400g,41180.0,27144.0,Soghaat
P893417,Aladdin_229-RC_CAR-138-19-20,41180.0,32944.0,Kids & Baby
P962626,smsm_220240,41180.0,30856.0,Superstore
P735223,alrafa_kalmi-Dates-400g,41180.0,35380.0,Soghaat
P414248,LS_815096000694,40890.0,29812.0,Superstore
P271202,RB_Mortein Killer Sale-bf,40600.0,36134.0,Superstore
P658321,alkhair_Ajwa Dates 250gm-1,40600.0,25578.0,Soghaat
P936007,RUB_Kingston_16 gb USB Flash drive,40600.0,36134.0,Computing
P642461,ME_Double-Akhroat-Multani-Sohan-Halwa-1kg,40600.0,29232.0,Soghaat
P753274,Popular International_On call Extra Meter,40600.0,32480.0,Health & Sports
P523515,crest_Pelikano Junior Fountain Pen,40600.0,35322.0,School & Education
P340271,CITY_White Frock Half Sleeves-6.5 - 8 yrs - Size 30,40600.0,32480.0,School & Education
P375957,greenroot_Anti Dandruff and Hair Fall,40600.0,30856.0,Beauty & Grooming
P724578,vitamin_TVC-BB Cream (Buy 2 Get Kojic Facewash Free),40600.0,33292.0,Beauty & Grooming
P756246,cn_clc_ AS-1200,40600.0,34510.0,School & Education
P256163,MOA_Dark Grey Uniform Belt Pants-Size L 42 - W 32,40600.0,28014.0,School & Education
P151149,aw_CONSTRUCTION FOAM-500ml,40600.0,30450.0,Others
P189598,Gshop_GS-J31,40600.0,24360.0,Kids & Baby
P242143,emart_00-7,40542.0,24708.0,Home & Living
P508685,Blooming_Round Neck Tees-4-5 Years,40542.0,35670.0,Kids & Baby
P489354,snap_Snap Car-care Kit,40542.0,26332.0,Superstore
P564642,Blooming_Round Neck Tees-8 to 9 Years,40542.0,29580.0,Kids & Baby
P698028,cr_MABROOM DATES (375 GM),40310.0,29000.0,Soghaat
P232333,MDF 003_Pistachios Plain 250 gm,40310.0,35032.0,Soghaat
P919433,aw_AIR MAX MOISTURE ABSORBER & REFILLER-450gm,40310.0,25346.0,Others
P851365,ReadersHeaven_9780330353823,40310.0,26564.0,Books
P989661,Liberty_9780099549482,40310.0,33408.0,Books
P971775,Paramount_9789696372516,40310.0,32596.0,Books
P796552,oxford_9780199068524,40310.0,35438.0,Books
P858025,LM_BS1052-6-7 Years,40310.0,32596.0,Kids & Baby
P779382,ReadersHeaven_9781408852569,40310.0,29406.0,Books
P452678,liberty_9780440867395,40310.0,24534.0,Books
P855014,ReadersHeaven_9781849040495,40310.0,33814.0,Books
P233771,Paramount_9781444112696,40310.0,27376.0,School & Education
P592155,RBC_9789694073006,40310.0,24940.0,Books
P135836,liberty_9780330512459,40310.0,25752.0,Books
P940817,Jaza_basmati5_free1kg,40020.0,32016.0,Superstore
P213100,nutrifactor_NF003,40020.0,24766.0,Health & Sports
P684918,lalqila_Achar Gosht-850gm,40020.0,32364.0,Superstore
P328069,CITY_White Frock Half Sleeves-5 - 6.5 yrs - Size 28,40020.0,29986.0,School & Education
P467262,Trendz_TR-0037,40020.0,27202.0,Kids & Baby
P751686,Aladdin_UMR_CM_1094,40020.0,28014.0,School & Education
P757238,Route_km256-L,40020.0,25578.0,Others
P272076,Rajesh_RAJ008,40020.0,24360.0,Others
P236525,SMART_Light Green Kameez 3/4-16 yrs - above - Size 44,40020.0,35206.0,School & Education
P241288,Genius_DX-7010-Red,39730.0,24592.0,Computing
P513436,Kansai_Auto_Camouflag_Olive,39672.0,27318.0,Others
P420989,CITY_White Shirt Half Sleeves Prep to X-5 - 6.5 yrs - Size 22,39440.0,23664.0,School & Education
P524254,SN_Mabroom400gm,39150.0,25056.0,Soghaat
P974929,Life source_LS-3002 DBS,39150.0,26216.0,Others
P519141,Nimcos_Gift-Box-Pack-of-5-Large-1000gm,38918.0,25288.0,Soghaat
P732124,stinnos_657,38860.0,30682.0,Kids & Baby
P880638,GFE_TRAVEL-DINING-TRAY,38860.0,27550.0,Superstore
P412505,"3m_70005045094",38860.0,31436.0,Superstore
P922501,liberty_Green Cardigan for Girls-6 - 7 yrs - Size 28,38860.0,32596.0,School & Education
P303694,stinnos_1323,38512.0,29232.0,Kids & Baby
P688522,RS_Sohan Halwa 1000gm,38280.0,29812.0,Soghaat
P246442,StPat_Belt Pant_13 - 14 yrs-Size 40/36,38280.0,33640.0,School & Education
P388110,cn_clc_ AS-120R,38280.0,25636.0,School & Education
P150120,StPat_Belt Pant_14 - 15 yrs-Size 40/36,38280.0,32538.0,School & Education
P860540,StPat_Belt Pant_13 - 14 yrs-Size 40/34,38280.0,31378.0,School & Education
P605774,StPat_Belt Pant_14 - 15 yrs-Size 40/34,38280.0,24070.0,School & Education
P794982,Audionic_Studio 4,37990.0,29986.0,Computing
P386885,HR_Soan Papdi 500g,37990.0,30392.0,Soghaat
P645170,MartWart_ND-001,37700.0,24476.0,Home & Living
P258482,UC_orange-L,37700.0,26390.0,Others
P561696,UC_orange-XL,37700.0,25984.0,Others
P720318,StPat_Grey Shirt Full Sleeve Morning and A-Level-15 yrs above - ,37700.0,25636.0,School & Education
P274860,FISH_CA025,37700.0,30914.0,Kids & Baby
P948769,emart_00-1,37642.0,32712.0,Others
P261308,Paramount_9789814147934,37410.0,26912.0,Books
P644100,Paramount_9789694945828,37410.0,22794.0,Books
P148379,Paramount_9789694949963,37410.0,31030.0,Books
P344214,Z&A_ZEES-0269,37352.0,26100.0,Kids & Baby
P303119,Trendz-TR-0337,37120.0,24824.0,Kids & Baby
P634281,Trendz-TR-0340,37120.0,22620.0,Kids & Baby
P206548,Telemall_BFCombo 4_Hot belt & Skipping rope,36482.0,30972.0,Health & Sports
P278158,PlanetX_PX-9020,36250.0,26100.0,Kids & Baby
P497940,PlanetX_PX-9021,36250.0,24650.0,Kids & Baby
P118952,BP_TO21406,36250.0,21750.0,Kids & Baby
P626911,SCIFI_Hannah Montana_SC5811HT,36250.0,26100.0,School & Education
P740429,liberty_9788130908786,36250.0,25694.0,School & Education
P476406,cn_clc_ AS-120V-POR ASA HB,35960.0,25520.0,School & Education
P873191,BE_Minions-TOOTHPASTE-DESPENSER,35670.0,22446.0,Kids & Baby
P370891,Javaid_Nihari_with_7up,35380.0,25462.0,Superstore
P459350,StPat_Grey Shirt Full Sleeve Morning and A-Level-14 - 15 yrs - S,35380.0,23664.0,School & Education
P174232,RS_Sohan Halwa_Tin-1000 GM,34800.0,26796.0,Soghaat
P146262,aw_Radiator Flush-300ml ,34800.0,24012.0,Others
P109705,Zia_EN14,34800.0,26100.0,Books
P328639,Zia_101DA,34800.0,22272.0,Books
P600924,PlanetX_PO-9005,34742.0,28130.0,Kids & Baby
P783461,ww_WSB-5-Orgional Wood Colour,34742.0,29870.0,Home & Living
P214180,emart_0-32,34742.0,25694.0,Home & Living
P614189,Tehzeeb_123-E,34742.0,25694.0,Women Fashion
P852927,Bata_Bfirst-6516094-39-6,34742.0,28130.0,School & Education
P390773,CK_BF530-Underwear-Pack of 3-XL,34742.0,29522.0,Men Fashion
P779616,Tmall_ASA317,34742.0,31262.0,Health & Sports
P772585,BP_PS31338,34742.0,27782.0,School & Education
P769261,Oxford_9780195978933,34510.0,26564.0,School & Education
P710971,SCIFI_SC5811HSF-High School Musical ,34510.0,28594.0,School & Education
P857346,Paramount_9814070246,34510.0,24476.0,Books
P692619,Progressive_9781474813860,34510.0,29290.0,Books
P859811,liberty_9781445448046,34510.0,24128.0,Books
P113376,liberty_9781445448015,34510.0,24128.0,Books
P827245,liberty_9789351365938,34510.0,20996.0,Books
P974203,liberty_9780330545181,34510.0,24476.0,Books
P595878,liberty_9780746060414,34510.0,23084.0,Books
P147997,liberty_9780545377614,34510.0,24476.0,Books
P187921,Paramount_9789696370178,34510.0,25520.0,Books
P476236,Paramount_9789696371410,34510.0,29290.0,School & Education
P143395,liberty_9780600618850,34510.0,27608.0,Books
P941983,BP_PS19985,34510.0,31030.0,Books
P396098,Aladdin_bike_cover,34220.0,27666.0,Others
P257000,TMS_Pink Kameez Half Sleeves-13 - 15 yrs - Size 40,33640.0,27550.0,School & Education
P350369,liberty_Maroon Pullover for Boys-4 - 5 yrs - Size 24,33640.0,27898.0,School & Education
P449744,Zia_TK13,33350.0,25636.0,Books
P948260,Iamofficial_IAM-0102,33350.0,28304.0,School & Education
P231100,tr_Pure Natural Longan Honey 350 gm,33350.0,25636.0,Soghaat
P498950,Iamofficial_ IAM-NB218,33350.0,22678.0,School & Education
